District,Road_Slot,Latitude,Longitude
Pontianak West,II,-0.0024545760722504,109.30960011582114
Pontianak West,II,-0.0064981046353324,109.30823675700168
Pontianak West,II,-0.0042403801571948,109.30857157728472
Pontianak West,II,-0.0072181478087767,109.30762802859267
Pontianak West,II,-0.0019163210766322,109.30867679387885
Pontianak West,II,-0.0086539345335186,109.30676032298396
Pontianak West,II,-0.0093681326781429,109.3065468372764
Pontianak West,II,-0.0115267490394465,109.30568366712542
Pontianak West,II,-0.0027874737829338,109.30807359625656
Pontianak West,II,-0.0071341715584224,109.30683555599131
Pontianak West,II,-0.0037291852003016,109.30751956412225
Pontianak West,II,-0.0068556524719831,109.3066155034642
Pontianak West,II,-0.004231675174623,109.30693147521411
Pontianak West,II,-0.003187837128665,109.30724741721264
Pontianak West,II,-0.0067817550606853,109.30618725186656
Pontianak West,II,-0.0031020909560535,109.30691645503629
Pontianak West,II,-0.0064161933604486,109.30577091232772
Pontianak West,II,-0.0048349741915378,109.30614022388046
Pontianak West,II,-0.0071084013120991,109.30531384041872
Pontianak West,II,-0.0053109509455116,109.3050813608107
Pontianak West,II,-0.0056918863571533,109.304738829372
Pontianak West,II,-0.0017827110696108,109.30523922256698
Pontianak West,II,-0.0041314408801046,109.30402231782496
Pontianak West,II,-0.0055764702114356,109.30366396869208
Pontianak West,II,-0.009859879554817,109.303538848128
Pontianak West,II,-0.0040182453699565,109.30374229317822
Pontianak West,II,-0.0053286972848588,109.30223523017754
Pontianak West,II,-0.0020739899090234,109.3018587585248
Pontianak West,II,-0.0016663803229527,109.30150393202084
Pontianak West,II,-0.0061552321774377,109.30145578715276
Pontianak West,II,-0.006171863922159,109.30104828248892
Pontianak West,II,-0.0018881311611742,109.30110585344764
Pontianak West,II,-0.007863239815016,109.30113005618166
Pontianak West,II,-0.0060002895174294,109.298629008065
Pontianak West,II,-0.0025810602815002,109.29901150432406
Pontianak West,II,-0.0085699361516562,109.29847852622228
Pontianak West,II,-0.0093345711748867,109.296936172524
Pontianak West,II,-0.0117441509502444,109.29791423735814
Pontianak West,II,-0.0147616572531347,109.29828656929983
Pontianak West,II,-0.0207863528159689,109.2967122138992
Pontianak West,II,-0.0235704365268609,109.2959532555323
Pontianak West,II,-0.0068793455262364,109.2958330991894
Pontianak West,II,-0.0061204269293925,109.29556215089976
Pontianak West,II,-0.0041588303045404,109.29389473473582
Pontianak West,II,-0.0099189801918588,109.29351065437277
Pontianak West,II,-0.0079981416819524,109.29251935053036
Pontianak West,II,-0.0099324424422903,109.29170013280302
Pontianak West,II,-0.0056241512071306,109.29235845337938
Pontianak West,II,-0.0015346193451226,109.2925574211275
Pontianak West,II,-0.007715596308658,109.29213046942556
Pontianak West,II,-0.0081429764225583,109.29179179033753
Pontianak West,II,-0.0050037530800318,109.29191482410128
Pontianak West,II,-0.0065992455769872,109.29151020496629
Pontianak West,II,-0.0077794052473681,109.2915033643107
Pontianak West,II,-0.0059274689656771,109.29113544679788
Pontianak West,II,-0.0074660863786413,109.29109929610576
Pontianak West,II,-0.0105103336666922,109.2909753150301
Pontianak West,II,-0.0046205727921085,109.29087806473036
Pontianak West,II,-0.0060288742237664,109.29041179977789
Pontianak West,II,-0.0076308941599017,109.29000911050149
Pontianak West,II,-0.0035940376269923,109.28991915611604
Pontianak West,II,-0.0051737283877171,109.2895406763001
Pontianak West,II,-0.0044331231452092,109.28922220032672
Pontianak West,II,-0.006762631969111,109.28857376298244
Pontianak West,II,-0.0035269678913358,109.28877120263918
Pontianak West,II,-0.0013651839820001,109.28904154886916
Pontianak West,II,-0.0082188593023422,109.28811711327708
Pontianak West,II,-0.0030196302168378,109.28826516482086
Pontianak West,II,-0.003102832887619,109.28797114735796
Pontianak West,II,-0.0064038260121495,109.28733210362296
Pontianak West,II,-0.0039193711169673,109.28761199960994
Pontianak West,II,-0.0032259811305021,109.28722088921596
Pontianak West,II,-0.0044482424028888,109.2868111197972
Pontianak West,II,0.0009442170709027,109.28724768796404
Pontianak Southeast,II,-0.0507477034161541,109.34754250256316
Pontianak Southeast,II,-0.0498567370607368,109.34811492339182
Pontianak Southeast,II,-0.0477904384152002,109.34943719454702
Pontianak Southeast,II,-0.0460703897290685,109.35098297975397
Pontianak Southeast,II,-0.0450283589147626,109.35198089411932
Pontianak Southeast,II,-0.0532292088221713,109.34543302791356
Pontianak Southeast,II,-0.0561890455586884,109.34284550987098
Pontianak Southeast,II,-0.05842292015278,109.34091938549874
Pontianak Southeast,II,-0.05995360814946,109.33958105017405
Pontianak Southeast,II,-0.0625067014451725,109.3373060697717
Pontianak Southeast,II,-0.0628802829216463,109.33698521730489
Pontianak Southeast,II,-0.0638864107241406,109.33612708396964
Pontianak Southeast,II,-0.0515549941907937,109.34846391661316
Pontianak Southeast,II,-0.0506688844376457,109.34908057687318
Pontianak Southeast,II,-0.0486710471026752,109.35047182750787
Pontianak Southeast,II,-0.0476141142857543,109.35169586042888
Pontianak Southeast,II,-0.0457429229243042,109.35325487912984
Pontianak Southeast,II,-0.0537065306121991,109.35068661961856
Pontianak Southeast,II,-0.0526050224100149,109.35145470777287
Pontianak Southeast,II,-0.051230564730664,109.35235942235693
Pontianak Southeast,II,-0.0503600749905921,109.35294170475171
Pontianak Southeast,II,-0.0491430808861797,109.35386347531254
Pontianak Southeast,II,-0.0568413488864409,109.34834805774156
Pontianak Southeast,II,-0.0580284543710879,109.34762000334364
Pontianak Southeast,II,-0.0587280432488311,109.3454673938815
Pontianak Southeast,II,-0.0613735267082955,109.3445814306704
Pontianak Southeast,II,-0.0630513406109561,109.34653032615464
Pontianak Southeast,II,-0.0575608127617468,109.35232737673532
Pontianak Southeast,II,-0.0556293169511442,109.35353675226142
Pontianak Southeast,II,-0.0530995706459089,109.35530038542734
Pontianak Southeast,II,-0.0517885463735128,109.35664828686554
Pontianak Southeast,II,-0.0507363287138694,109.35738816408734
Pontianak Southeast,II,-0.0603915445132798,109.35038288333132
Pontianak Southeast,II,-0.0617695764326685,109.34946262947638
Pontianak Southeast,II,-0.0653169860390596,109.34648635880212
Pontianak Southeast,II,-0.0665525795429015,109.34529131726995
Pontianak Southeast,II,-0.0689612420740999,109.34301141547698
Pontianak Southeast,II,-0.0731581441488848,109.33895040987638
Pontianak Southeast,II,-0.0791305054226469,109.33310022789829
Pontianak Southeast,II,-0.0593280682885172,109.35494060887493
Pontianak Southeast,II,-0.05770975253707,109.35628925045584
Pontianak Southeast,II,-0.0553662874555994,109.35813236743816
Pontianak Southeast,II,-0.0545985662038302,109.35861407023896
Pontianak Southeast,II,-0.0534598703045511,109.36005315086646
Pontianak Southeast,II,-0.0631137202467753,109.35294213152132
Pontianak Southeast,II,-0.0643364891375593,109.3540756354964
Pontianak Southeast,II,-0.0623199298120631,109.35708639486069
Pontianak Southeast,II,-0.0605859853452232,109.35814283734396
Pontianak Southeast,II,-0.0582640980525717,109.35977531482554
Pontianak Southeast,II,-0.056364696180974,109.36116413051036
Pontianak Southeast,II,-0.055483763723083,109.36204876056266
Pontianak Southeast,II,-0.0660952776568768,109.35489538033283
Pontianak Southeast,II,-0.0687129339210206,109.35347073897182
Pontianak Southeast,II,-0.0730463452712626,109.35107184694289
Pontianak Southeast,II,-0.0791851232114736,109.34767757605066
Pontianak Southeast,II,-0.081560903787658,109.34634585857326
Pontianak Southeast,II,-0.0867151019124857,109.34320470312132
Pontianak Southeast,II,-0.0871531500239237,109.34294999616716
Pontianak Southeast,II,-0.0630554888755308,109.36455071271092
Pontianak Southeast,II,-0.0601993417845123,109.3657186285104
Pontianak Southeast,II,-0.0728686068320605,109.35925690474006
Pontianak Southeast,II,-0.0753145278732537,109.35776614569342
Pontianak Southeast,II,-0.0805269801122001,109.35461842241118
Pontianak Southeast,II,-0.0825477354310232,109.3531590608314
Pontianak Southeast,II,-0.0840435665738097,109.35212153208948
Pontianak Southeast,II,-0.0887035625538977,109.3491015942288
Pontianak Southeast,II,-0.0904819601717121,109.34797150296698
Pontianak Southeast,II,-0.0429091678367879,109.3536680050471
Pontianak Southeast,II,-0.0442568308321214,109.35344988477485
Pontianak Southeast,II,-0.0452947445790102,109.352595469898
Pontianak Southeast,II,-0.0437779621211202,109.3553099572536
Pontianak Southeast,II,-0.0450956627300582,109.35417598303836
Pontianak Southeast,II,-0.0454021320933813,109.3554566871139
Pontianak Southeast,II,-0.0447194700345771,109.35660480803811
Pontianak Southeast,II,-0.0467067012015348,109.3552207325847
Pontianak Southeast,II,-0.047042697260833,109.35562375156177
Pontianak Southeast,II,-0.0474787848129987,109.3557880473519
Pontianak Southeast,II,-0.04784007292501,109.35667993995098
Pontianak Southeast,II,-0.0502505148807926,109.35552290930076
Pontianak Southeast,II,-0.0479283042953935,109.35743559534934
Pontianak Southeast,II,-0.0497481542255854,109.35647987881434
Pontianak Southeast,II,-0.0488437579740945,109.35726227747062
Pontianak Southeast,II,-0.0483185958540195,109.35824410203296
Pontianak Southeast,II,-0.0481290967671326,109.35897775023736
Pontianak Southeast,II,-0.0476352371669109,109.35980367579448
Pontianak Southeast,II,-0.0490954492076694,109.35901618533175
Pontianak Southeast,II,-0.0484047217215542,109.35994700518616
Pontianak Southeast,II,-0.0489567244165343,109.36013785366934
Pontianak Southeast,II,-0.0491996696379877,109.36069328671364
Pontianak Southeast,II,-0.0495532907208884,109.36101153520391
Pontianak Southeast,II,-0.0521203216690571,109.35915373897764
Pontianak Southeast,II,-0.0496757707852362,109.3612989533176
Pontianak Southeast,II,-0.049692247303279,109.3618230179578
Pontianak Southeast,II,-0.0530191712912919,109.35917411744116
Pontianak Southeast,II,-0.0499837870079318,109.3618570938043
Pontianak Southeast,II,-0.0507397627998009,109.36157299622312
Pontianak Southeast,II,-0.0506090527095774,109.36222901902735
Pontianak Southeast,II,-0.05139890406229,109.3618526479438
Pontianak Southeast,II,-0.0515002774157901,109.36219212550384
Pontianak Southeast,II,-0.0521402240580657,109.36286092926836
Pontianak Southeast,II,-0.0529273798815639,109.36258425478992
Pontianak Southeast,II,-0.0531339438420882,109.36281016139014
Pontianak Southeast,II,-0.0528782863779733,109.36386905991807
Pontianak Southeast,II,-0.0537458887385357,109.36464327581838
Pontianak Southeast,II,-0.0541165997749436,109.36494254950404
Pontianak Southeast,II,-0.0552988238818563,109.36361458408372
Pontianak Southeast,II,-0.0547864412690906,109.36518454109458
Pontianak Southeast,II,-0.0552470935946342,109.3653695224428
Pontianak Southeast,II,-0.0571300012386444,109.363219451407
Pontianak Southeast,II,-0.0570822667945422,109.3640473536546
Pontianak Southeast,II,-0.0582578132053912,109.363685324661
Pontianak Southeast,II,-0.0566207518768065,109.3661491240386
Pontianak Southeast,II,-0.0570043815566362,109.36631084039368
Pontianak Southeast,II,-0.057470539779268,109.36654735321366
Pontianak North,III,0.0109716487295927,109.29536187328073
Pontianak North,III,0.0111902487588251,109.2950299499152
Pontianak North,III,0.0115438707968719,109.2954849119891
Pontianak North,III,0.0122390554787183,109.29780075087002
Pontianak North,III,0.0125551427827079,109.2980697095929
Pontianak North,III,0.0145070960279774,109.29695981449458
Pontianak North,III,0.0152167099559996,109.29899992401658
Pontianak North,III,0.0172533593164496,109.29784187657408
Pontianak North,III,0.0181174691872039,109.30029118266758
Pontianak North,III,0.0102822941028965,109.29636468641066
Pontianak North,III,0.0116459797098234,109.29588043177588
Pontianak North,III,0.0120234268510315,109.29777224268048
Pontianak North,III,0.0075244677921967,109.30383144934748
Pontianak North,III,0.008703715809159,109.30246013701182
Pontianak North,III,0.0103979960338947,109.29875792786596
Pontianak North,III,0.0092554760526822,109.30221711694134
Pontianak North,III,0.011819960340768,109.2977824773444
Pontianak North,III,0.0120366836009525,109.29799543281068
Pontianak North,III,0.0123330757232824,109.29824917133136
Pontianak North,III,0.0125333086818416,109.29819203217112
Pontianak North,III,0.0123443538538636,109.29992819965148
Pontianak North,III,0.0139873616242467,109.29931608810855
Pontianak North,III,0.0145580454557566,109.30603129824006
Pontianak North,III,0.0221272694325471,109.30222148577032
Pontianak North,III,0.0098434359364573,109.31315472280566
Pontianak North,III,0.0087475985622558,109.31161018426602
Pontianak North,III,0.0110904113502297,109.31325911493464
Pontianak North,III,0.0105374572367299,109.31183717360068
Pontianak North,III,0.0112969976753459,109.31183359736929
Pontianak North,III,0.0116106355191665,109.31312454060686
Pontianak North,III,0.0123820632801284,109.31023894616462
Pontianak North,III,0.0165444094701157,109.30953736810692
Pontianak North,III,0.0161612855651957,109.31181314633928
Pontianak North,III,0.0148893662348466,109.31699445837944
Pontianak North,III,0.0041332259057346,109.31894895493468
Pontianak North,III,0.0063171294192672,109.31416502601446
Pontianak North,III,0.0039442266527739,109.321177633525
Pontianak North,III,0.005248710130383,109.32024639816346
Pontianak North,III,0.0047280386496862,109.32180581069466
Pontianak North,III,0.0069537656974328,109.31981586459736
Pontianak North,III,0.0041811522733482,109.32284799048756
Pontianak North,III,0.0069653762375926,109.32067901021055
Pontianak North,III,0.0045165468579506,109.32315781802828
Pontianak North,III,0.004953088744223,109.32401826202792
Pontianak North,III,0.0068866124975586,109.32194100301834
Pontianak North,III,0.0090441607056017,109.31721282243092
Pontianak North,III,0.0086107340184719,109.32088046887564
Pontianak North,III,0.0083855648934827,109.3231966151635
Pontianak North,III,0.0096444362766259,109.32365644487996
Pontianak North,III,0.0087310875283502,109.3244694268596
Pontianak North,III,0.0105550059723875,109.3253348739564
Pontianak North,III,0.0130914092254016,109.32368094349178
Pontianak North,III,0.0130455523048639,109.32335456303534
Pontianak North,III,0.0129122562746436,109.32272882957396
Pontianak North,III,0.009925008594363,109.32242796694892
Pontianak North,III,0.0099147090131581,109.32276663783944
Pontianak North,III,0.0099401982426286,109.32381331688292
Pontianak North,III,0.0132142229000637,109.32550293609572
Pontianak North,III,0.0143637546035944,109.32599802469812
Pontianak North,III,0.0150412597524107,109.32537011942092
Pontianak North,III,0.0166811771918993,109.32373497495291
Pontianak North,III,0.0174884419973481,109.323819404384
Pontianak North,III,0.0254284756961991,109.32604609439574
Pontianak North,III,0.0277317422418942,109.32712146801634
Pontianak North,III,0.0249971862166796,109.32851072682028
Pontianak North,III,0.0310103339670295,109.3283807009068
Pontianak North,III,0.0342924875465501,109.32798083202589
Pontianak North,III,0.0247213510397433,109.34177697554016
Pontianak North,III,0.0239424914596027,109.3444644092663
Pontianak North,III,0.0215221001697495,109.3559750079583
Pontianak North,III,0.0192414139110761,109.35763563989862
Pontianak North,III,0.015315480709045,109.35562380729792
Pontianak North,III,0.0175812505515039,109.36415264549194
Pontianak North,III,0.0225831907776553,109.36548924773764
Pontianak North,III,0.0054557706379974,109.32535179947008
Pontianak North,III,0.0002348774954281,109.32620105333396
Pontianak North,III,0.003281672233828,109.32435185528016
Pontianak North,III,0.0046167903961278,109.3250741667175
Pontianak North,III,0.0027184213039158,109.32342470434384
Pontianak North,III,0.004894100451408,109.32478411705382
Pontianak North,III,0.0036179423565996,109.32457997944336
Pontianak North,III,0.0041506861879275,109.32517167937996
Pontianak North,III,-0.0017282816062485,109.32868388134072
Pontianak North,III,0.0008133563532099,109.3296886069997
Pontianak North,III,0.0056353612198485,109.32626825889471
Pontianak North,III,1.83410391307e-05,109.33059006645168
Pontianak North,III,-0.0027158928174969,109.33393348960604
Pontianak North,III,0.0008123461401014,109.3312813278512
Pontianak North,III,0.0018629217364218,109.33062553292852
Pontianak North,III,0.0053657312777558,109.32835363083362
Pontianak North,III,0.0094719411251829,109.32573652496644
Pontianak North,III,0.0026615345675936,109.33161659758936
Pontianak North,III,0.0069154963832679,109.32879125424424
Pontianak North,III,0.0114727110183734,109.32587687416652
Pontianak North,III,0.0031418909131258,109.34536591957206
Pontianak North,III,0.0057782298239777,109.34675678038415
Pontianak North,III,0.0021138724932042,109.34878563564467
Pontianak North,III,0.0032622793642725,109.352360172651
Pontianak North,III,0.0091308182003578,109.35445635180508
Pontianak North,III,0.0019674724763511,109.36117401431856
Pontianak North,III,0.0060387772482103,109.36180577356338
Pontianak North,III,0.0057879940762026,109.36213532835131
Pontianak North,III,0.0017575283903081,109.36191771612935
Pontianak North,III,0.0059581105655806,109.36253935758155
Pontianak North,III,-0.0071833114559118,109.33430882868228
Pontianak North,III,-0.0062807338864261,109.33284517996802
Pontianak North,III,-0.0056983211084305,109.33219701465816
Pontianak North,III,-0.0060545757172988,109.33568100696152
Pontianak North,III,-0.0050599371680865,109.33199993992896
Pontianak North,III,-0.0051434037493109,109.33574906230484
Pontianak North,III,-0.0040655506668154,109.33228276806466
Pontianak North,III,-0.0041480403030879,109.33360636123872
Pontianak North,III,-0.0030753744820538,109.33475577283647
Pontianak North,III,-0.0074904968174735,109.33653532704136
Pontianak North,III,0.0197391442190051,109.33065264470272
Pontianak North,III,0.0194946029717656,109.33651606603657
Pontianak North,III,0.0175852329067183,109.33385664036962
Pontianak North,III,0.0127279201922598,109.33348193996471
Pontianak North,III,0.0127165136815277,109.32916299421048
Pontianak North,III,0.0045581729985063,109.3344808524234
Pontianak North,III,0.004160749430498,109.3358084047306
Pontianak North,III,0.0036289566914285,109.33457978059845
Pontianak North,III,0.0003761141239997,109.33300753395343
Pontianak North,III,-0.0100808147896996,109.33851750344289
Pontianak North,III,-0.0109423692367978,109.33968389144988
Pontianak North,III,-0.0089319559093828,109.33800391125251
Pontianak North,III,-0.0105601846175101,109.34081570399636
Pontianak North,III,-0.0066154051055565,109.33847410600048
Pontianak North,III,-0.0065802576088741,109.33919082184138
Pontianak North,III,-0.0100606968224403,109.34147509916347
Pontianak North,III,-0.0063575322686086,109.3396016461267
Pontianak North,III,-0.0099259117327878,109.34197852082129
Pontianak North,III,-0.0062926098587718,109.3400185191655
Pontianak North,III,-0.0094032246136392,109.34233250499211
Pontianak North,III,-0.005161976983195,109.34020003030513
Pontianak North,III,-0.0055799813101604,109.3406951958078
Pontianak North,III,-0.0052706938984329,109.34122479529697
Pontianak North,III,-0.0083681528742733,109.34321266363008
Pontianak North,III,-0.0077486527812798,109.34369370207796
Pontianak North,III,-0.006568505977413,109.3441931808986
Pontianak North,III,-0.0059329274579972,109.34448511464828
Pontianak North,III,-0.0054834355784914,109.34465411033167
Pontianak North,III,-0.0051507332517757,109.34481991210804
Pontianak North,III,-0.0043552957763379,109.34475777210906
Pontianak North,III,-0.0033372555868058,109.34204807009648
Pontianak North,III,-0.0040976154967605,109.34487783638112
Pontianak North,III,-0.0036747161371762,109.34025038455412
Pontianak North,III,-0.0037827549120125,109.34539323067142
Pontianak North,III,-0.0026443377422332,109.34111768777116
Pontianak North,III,-0.0033981978945585,109.34555052559864
Pontianak North,III,-0.0026734918141543,109.34488863466734
Pontianak North,III,-0.002429500812111,109.34589791021136
Pontianak North,III,-0.0007121073628965,109.34221357842854
Pontianak North,III,-0.0013302505155925,109.34655669025275
Pontianak North,III,-0.0003394695063113,109.3406806815732
Pontianak North,III,-0.0001887858579699,109.34693474044523
Pontianak North,III,0.0009204774882386,109.34184141360473
Pontianak North,III,0.0006313877127849,109.3457563270161
Pontianak North,III,0.0012944961836311,109.3427274925939
Pontianak North,III,0.0005046538568238,109.34757126978884
Pontianak North,III,0.00098065879368,109.34767849921909
Pontianak North,III,0.0090807273272855,109.34050529622112
Pontianak North,III,0.008672302012206,109.34039421638276
Pontianak North,III,0.0074826273011861,109.34184059921658
Pontianak North,III,0.007781745918509,109.33630309289238
Pontianak North,III,0.0070094741942708,109.33927070532472
Pontianak North,III,0.0064263342635515,109.34514014026814
Pontianak North,III,0.0060230709778551,109.34356770530802
Pontianak North,III,-0.0133536996406719,109.33991324128532
Pontianak North,III,-0.0142651750583974,109.34166049248618
Pontianak North,III,-0.0136492317748443,109.3422618713108
Pontianak North,III,-0.0126050829840121,109.34079897512696
Pontianak North,III,-0.0134287678704946,109.34166166114582
Pontianak North,III,-0.0138698947661542,109.34293136316572
Pontianak North,III,-0.0118071285476587,109.34146251137388
Pontianak North,III,-0.0131533889010754,109.34333443879537
Pontianak North,III,-0.0116204165864751,109.34190184141316
Pontianak North,III,-0.0163387658093732,109.34244047697462
Pontianak North,III,-0.0156942123395125,109.34221150484662
Pontianak North,III,-0.0160250544800072,109.3440518960078
Pontianak North,III,-0.0149166774546716,109.34278628549342
Pontianak North,III,-0.015240414605245,109.343865105107
Pontianak North,III,-0.0149049675024968,109.34411482889172
Pontianak North,III,-0.012868101681103,109.34337169536694
Pontianak North,III,-0.0136381785554317,109.34565647867836
Pontianak North,III,-0.0129889508944356,109.34564692534492
Pontianak North,III,-0.0126602566967245,109.34593283636156
Pontianak North,III,-0.0110043465290275,109.34318849623943
Pontianak North,III,-0.0121567973359378,109.34610502234368
Pontianak North,III,-0.0118785617067146,109.34629150083992
Pontianak North,III,-0.0115558110032419,109.3465949802979
Pontianak North,III,-0.0098691410165739,109.34378912388225
Pontianak North,III,-0.0110499366280113,109.34646853057664
Pontianak North,III,-0.0107134777394212,109.34657478192638
Pontianak North,III,-0.009484026081459,109.3439556527954
Pontianak North,III,-0.0102879886101214,109.34674131117384
Pontianak North,III,-0.0090115470221566,109.34417155559866
Pontianak North,III,-0.0085824091082252,109.34434061886284
Pontianak North,III,-0.009768829286681,109.34692355669108
Pontianak North,III,-0.0082643537168829,109.3444432592092
Pontianak North,III,-0.0091364716187983,109.34717683405174
Pontianak North,III,-0.0088373224144882,109.34729231719564
Pontianak North,III,-0.0074907211108384,109.3441245052771
Pontianak North,III,-0.0063841904059939,109.34491064749687
Pontianak North,III,-0.0059696077756435,109.34485983245062
Pontianak North,III,-0.0057596535204767,109.3449161945454
Pontianak North,III,-0.0071000970588453,109.34744317129226
Pontianak North,III,-0.0054637414154743,109.34503748111176
Pontianak North,III,-0.0051988607078472,109.34521734261664
Pontianak North,III,-0.006664219095119,109.34809180968304
Pontianak North,III,-0.0035268196799048,109.34581774600044
Pontianak North,III,-0.0062292505865772,109.35073193291652
Pontianak North,III,-0.002789463677836,109.34617187979453
Pontianak North,III,-0.0024425984779385,109.34654133250407
Pontianak North,III,-0.0027044278655229,109.34797283341712
Pontianak North,III,-0.0042793056331107,109.35088040693896
Pontianak North,III,-0.0015383176229509,109.34674913057448
Pontianak North,III,-0.0012477163126881,109.3468822838564
Pontianak North,III,-0.0039882927000156,109.35180048719695
Pontianak North,III,-0.0008130659423724,109.34713666171218
Pontianak North,III,-0.0003912638567238,109.34735345177232
Pontianak North,III,-0.0026767525492326,109.3512006405169
Pontianak North,III,-0.000358096792081,109.3480143581529
Pontianak North,III,-0.003200690431891,109.3530325828385
Pontianak North,III,0.0002714104146442,109.34762692752552
Pontianak North,III,0.0005778762737466,109.34790442201675
Pontianak North,III,0.0009215982169203,109.34807118447804
Pontianak North,III,0.0014664391840259,109.34839782450346
Pontianak North,III,-0.0008906505384107,109.35303271149937
Pontianak North,III,-0.0004298798412857,109.35305586133562
Pontianak North,III,0.0019789559215204,109.34882645280506
Pontianak North,III,0.0019555152767863,109.34962674470891
Pontianak North,III,0.0005674845104744,109.35202621305376
Pontianak North,III,0.000385264389074,109.3532216004709
Pontianak North,III,0.002424795429454,109.3504545401701
Pontianak North,III,0.0020636398552273,109.35028198118822
Pontianak North,III,-0.0158952533889276,109.34523523296096
Pontianak North,III,-0.0172804276197824,109.34833266869528
Pontianak North,III,-0.0153399701289123,109.35036685545543
Pontianak North,III,-0.014900887581821,109.35232484040202
Pontianak North,III,-0.0144167503177012,109.3509944651048
Pontianak North,III,-0.0138975170226883,109.3512274749507
Pontianak North,III,-0.0135387234853603,109.35123080571836
Pontianak North,III,-0.0120177688177588,109.34873288620068
Pontianak North,III,-0.0110456496363052,109.3483633583657
Pontianak North,III,-0.0129693370613904,109.3521988262796
Pontianak North,III,-0.0101523717216821,109.34810381393456
Pontianak North,III,-0.0128303023632156,109.35232438159105
Pontianak North,III,-0.0097412433293467,109.34831762238262
Pontianak North,III,-0.0088961245499594,109.34889155494017
Pontianak North,III,-0.0119519429917203,109.35330863755276
Pontianak North,III,-0.0086654738571533,109.35036078989572
Pontianak North,III,-0.0077268190305798,109.35004410507848
Pontianak North,III,-0.0069819507892108,109.35137614192448
Pontianak North,III,-0.0063025375165735,109.3514452429549
Pontianak North,III,-0.0060339569122666,109.35247707609962
Pontianak North,III,-0.0048780977139303,109.35219757356948
Pontianak North,III,-0.0048868135088995,109.3528585795732
Pontianak North,III,-0.0042110270154375,109.35258918633416
Pontianak North,III,-0.0038742088136055,109.35285800123852
Pontianak North,III,-0.0035343622652971,109.35305793284036
Pontianak North,III,-0.0177214666347442,109.3509365491599
Pontianak North,III,-0.0199573554193082,109.35177841034114
Pontianak North,III,-0.0134250419521832,109.35245808156546
Pontianak North,III,-0.0129324569667562,109.35245967669714
Pontianak North,III,-0.0153719440376002,109.35329283448384
Pontianak North,III,-0.0155132726496705,109.35599441521455
Pontianak North,III,-0.0145223498754339,109.35379860597996
Pontianak North,III,-0.0151034086150954,109.35607604309148
Pontianak North,III,-0.0148067314863393,109.35608556792546
Pontianak North,III,-0.0141773144854881,109.35370285708876
Pontianak North,III,-0.0141397201203689,109.35595623772883
Pontianak North,III,-0.0136606264317763,109.35593759403562
Pontianak North,III,-0.0131227397998337,109.3558490775721
Pontianak North,III,-0.0121250900535941,109.35354668381602
Pontianak North,III,-0.0127443889342917,109.35538727030249
Pontianak North,III,-0.0128606979482196,109.35958269546622
Pontianak North,III,-0.0119546859948353,109.35445794908942
Pontianak North,III,-0.0111634736100543,109.35365425331116
Pontianak North,III,-0.0108363077064874,109.35381931447586
Pontianak North,III,-0.0117445106171384,109.35567410765805
Pontianak North,III,-0.0101164634205444,109.35382909674534
Pontianak North,III,-0.0094547640559524,109.35290380762476
Pontianak North,III,-0.0099149614771284,109.3546340046944
Pontianak North,III,-0.0094310613921746,109.35574079935554
Pontianak North,III,-0.0095814327987202,109.36019043452508
Pontianak North,III,-0.0080293191420903,109.35393712238636
Pontianak North,III,-0.0084984697741748,109.3557898297648
Pontianak North,III,-0.0086773985780769,109.36028357613868
Pontianak North,III,-0.0083241232523214,109.3560883789654
Pontianak North,III,-0.0078508917165153,109.35458750467588
Pontianak North,III,-0.0074607656126465,109.35443739305374
Pontianak North,III,-0.0076590499618371,109.35580394853696
Pontianak North,III,-0.0077809009232064,109.36048591013775
Pontianak North,III,-0.0076251781621013,109.35963133630214
Pontianak North,III,-0.0069466355232179,109.35535302587944
Pontianak North,III,-0.0067017913751281,109.3601521829565
Pontianak North,III,-0.005996052887135,109.35848193474747
Pontianak North,III,-0.0057013360274957,109.3555643944831
Pontianak North,III,-0.005558901846743,109.35614314866989
Pontianak North,III,-0.0056576492427998,109.360805015146
Pontianak North,III,-0.0052570951363935,109.35632815313778
Pontianak North,III,-0.0053707686785414,109.36077499073704
Pontianak North,III,-0.0026160972873414,109.35317459060552
Pontianak North,III,-0.0048746090999333,109.35713787721002
Pontianak North,III,-0.0021528297622628,109.35327011313402
Pontianak North,III,-0.0044612611949422,109.35652115382686
Pontianak North,III,-0.0045907943544289,109.36086580751446
Pontianak North,III,-0.0013037622583882,109.35314721811244
Pontianak North,III,-0.0039947438766186,109.35626111471517
Pontianak North,III,-0.0042012725666617,109.36101956739144
Pontianak North,III,-0.0033458598474575,109.3554964767609
Pontianak North,III,-0.003553503126923,109.35645982128857
Pontianak North,III,-0.0037058329148752,109.3610393687644
Pontianak North,III,-0.0032965473252992,109.3598310980307
Pontianak North,III,-0.0004134842034,109.35343020061111
Pontianak North,III,-0.0027423382021218,109.35809555531011
Pontianak North,III,0.0002096445236046,109.35337351623508
Pontianak North,III,-0.0023259981753655,109.3565475644994
Pontianak North,III,-0.0025127886842017,109.36125165390264
Pontianak North,III,-0.0020236465044131,109.35687590192812
Pontianak North,III,0.0005267706373497,109.35352036257748
Pontianak North,III,-0.0019108391001014,109.35928708746344
Pontianak North,III,-0.001171442015207,109.35599895162756
